q_diag,r_diag,horizon,tolerance,dt_
0.85,0.2,100,0.2,0.2
X_Goal,Y_Goal,X_Pos,Y_Pos,Theta_Goal,Theta
-3,1,-2.78914,1.41759,-0.321751,0.0317709
-3,1,-2.84032,1.41456,-0.321751,0.085908
-3,1,-2.88384,1.40987,-0.321751,0.128082
-3,1,-2.93023,1.40281,-0.321751,0.173624
-3,1,-2.95359,1.39842,-0.321751,0.198115
-3,1,-2.97465,1.39394,-0.321751,0.221504
-3,1,-3.00147,1.38746,-0.321751,0.25174
-3,1,-3.01822,1.38295,-0.321751,0.273833
-3,1,-3.04127,1.37607,-0.321751,0.306349
-3,1,-3.05717,1.37083,-0.321751,0.330423
-3,1,-3.07138,1.36577,-0.321751,0.35307
-3,1,-3.08397,1.36098,-0.321751,0.374283
-3,1,-3.09255,1.35753,-0.321751,0.389199
-3,1,-3.10049,1.35421,-0.321751,0.403567
-3,1,-3.11029,1.34991,-0.321751,0.421902
-3,1,-3.12121,1.34487,-0.321751,0.442907
-3,1,-3.12718,1.34199,-0.321751,0.454753
-3,1,-3.13625,1.33745,-0.321751,0.473133
-3,1,-3.14279,1.33405,-0.321751,0.486522
-3,1,-3.14878,1.33083,-0.321751,0.498965
-3,1,-3.15162,1.32927,-0.321751,0.504885
-3,1,-3.15696,1.32628,-0.321751,0.515942
-3,1,-3.16177,1.32352,-0.321751,0.52559
-3,1,-3.16717,1.32034,-0.321751,0.535821
-3,1,-3.17009,1.3186,-0.321751,0.540713
-3,1,-3.17363,1.31646,-0.321751,0.545512
-3,1,-3.17594,1.31506,-0.321751,0.547095
-3,1,-3.178,1.3138,-0.321751,0.5459
-3,1,-3.17916,1.3131,-0.321751,0.54238
-3,1,-3.18473,1.30984,-0.321751,0.531612
-3,1,-3.19604,1.30317,-0.321751,0.51606
-3,1,-3.20282,1.29966,-0.321751,0.408622
-3,1,-3.20033,1.30053,-0.321751,0.30149
-3,1,-3.18386,1.30406,-0.321751,0.138352
-3,1,-3.15278,1.30539,-0.321751,-0.0468604
-3,1,-3.12449,1.30229,-0.321751,-0.165434
-3,1,-3.09558,1.2959,-0.321751,-0.266918
-3,1,-3.04979,1.28027,-0.321751,-0.387278
-3,1,-3.0185,1.26626,-0.321751,-0.453356
-3,1,-2.99164,1.25229,-0.321751,-0.505517
-3,1,-2.9693,1.23931,-0.321751,-0.546934
-3,1,-2.95063,1.2275,-0.321751,-0.581638
-3,1,-2.93869,1.21946,-0.321751,-0.604515
-3,1,-2.92825,1.21209,-0.321751,-0.625219
-3,1,-2.91633,1.20327,-0.321751,-0.650032
-3,1,-2.9063,1.19547,-0.321751,-0.672228
-3,1,-2.89784,1.1886,-0.321751,-0.69237
-3,1,-2.89051,1.18241,-0.321751,-0.711124
-3,1,-2.88438,1.17705,-0.321751,-0.727935
-3,1,-2.87907,1.17224,-0.321751,-0.743282
-3,1,-2.87552,1.16894,-0.321751,-0.753969
-3,1,-2.87138,1.165,-0.321751,-0.766605
-3,1,-2.86779,1.16151,-0.321751,-0.777409
-3,1,-2.86474,1.15848,-0.321751,-0.785933
-3,1,-2.86212,1.15585,-0.321751,-0.791904
-3,1,-2.85991,1.15361,-0.321751,-0.794551
-3,1,-2.85848,1.15215,-0.321751,-0.793886
-3,1,-2.85734,1.15099,-0.321751,-0.789869
-3,1,-2.85626,1.14991,-0.321751,-0.774789
-3,1,-2.85121,1.14509,-0.321751,-0.767831
-3,1,-2.83719,1.13109,-0.321751,-0.788718
-3,1,-2.8334,1.12737,-0.321751,-0.732105
-3,1,-2.83824,1.13116,-0.321751,-0.62615
-3,1,-2.84876,1.1378,-0.321751,-0.510115
-3,1,-2.85843,1.1427,-0.321751,-0.433384
-3,1,-2.86926,1.14728,-0.321751,-0.368306
0,0,-2.88312,1.15208,-0.321751,-0.291986
0,0,-2.88255,1.15205,-0.321751,-0.203794
0,0,-2.86372,1.14913,-0.321751,-0.115716
0,0,-2.82627,1.14655,-0.321751,-0.0276699
0,0,-2.77024,1.14758,-0.321751,0.060374
0,0,-2.71884,1.1521,-0.321751,0.108541
0,0,-2.66236,1.15878,-0.321751,0.120606
0,0,-2.6006,1.1657,-0.321751,0.0965744
0,0,-2.4855,1.17075,-0.321751,-0.0236343
0,0,-2.3834,1.16016,-0.321751,-0.191944
0,0,-2.30482,1.13844,-0.321751,-0.345277
0,0,-2.2052,1.09465,-0.321751,-0.463463
0,0,-2.13255,1.05749,-0.321751,-0.469861
0,0,-2.0344,1.01077,-0.321751,-0.422665
0,0,-1.98471,0.988657,-0.321751,-0.417378
0,0,-1.91012,0.955551,-0.321751,-0.41828
0,0,-1.83557,0.922375,-0.321751,-0.418898
0,0,-1.73618,0.87811,-0.321751,-0.418984
0,0,-1.63679,0.833847,-0.321751,-0.418971
0,0,-1.56225,0.800651,-0.321751,-0.41897
0,0,-1.46286,0.756387,-0.321751,-0.418968
0,0,-1.36347,0.712126,-0.321751,-0.418968
0,0,-1.31378,0.689994,-0.321751,-0.418968
0,0,-1.23923,0.656799,-0.321751,-0.418968
0,0,-1.115,0.60147,-0.321751,-0.418968
0,0,-1.0653,0.579339,-0.321751,-0.418967
0,0,-0.965912,0.535076,-0.321751,-0.418966
0,0,-0.89137,0.50188,-0.321751,-0.418966
0,0,-0.79198,0.457617,-0.321751,-0.418966
0,0,-0.717438,0.42442,-0.321751,-0.418966
0,0,-0.642896,0.391224,-0.321751,-0.418966
0,0,-0.593201,0.369093,-0.321751,-0.418965
0,0,-0.493811,0.324831,-0.321751,-0.418965
0,0,-0.419269,0.291634,-0.321751,-0.418965
0,0,-0.320933,0.24785,-0.321751,-0.418062
0,0,-0.255828,0.21904,-0.321751,-0.415128
0,0,-0.200171,0.194601,-0.321751,-0.41227
0,0,-0.153982,0.174476,-0.321751,-0.409392
0,0,-0.117283,0.158612,-0.321751,-0.406517
0,0,-0.0814732,0.143037,-0.321751,-0.415918
0,0,-0.0656409,0.135976,-0.321751,-0.424121
0,0,-0.0603812,0.133585,-0.321751,-0.429661
0,0,-0.0591537,0.133021,-0.321751,-0.433811
0,0,-0.0591544,0.133021,-0.321751,-0.433827
0,0,-0.0591538,0.133021,-0.321751,-0.433825
0,0,-0.0591541,0.133021,-0.321751,-0.433824
0,0,-0.0591536,0.133021,-0.321751,-0.433823
0,0,-0.0591541,0.133021,-0.321751,-0.433822
0,0,-0.0591539,0.133021,-0.321751,-0.433821
0,0,-0.0591537,0.133021,-0.321751,-0.43382
0,0,-0.0591538,0.133021,-0.321751,-0.433819
0,0,-0.0591536,0.133021,-0.321751,-0.433818
